920 1000 Loss: 0.995 | Acc: 75.548% (6958/9210)
940 1000 Loss: 0.992 | Acc: 75.622% (7116/9410)
960 1000 Loss: 0.994 | Acc: 75.671% (7272/9610)
980 1000 Loss: 0.992 | Acc: 75.749% (7431/9810)

Epoch: 260
0 391 Loss: 0.023 | Acc: 100.000% (128/128)
20 391 Loss: 0.024 | Acc: 100.000% (2688/2688)
40 391 Loss: 0.025 | Acc: 99.981% (5247/5248)
60 391 Loss: 0.025 | Acc: 99.949% (7804/7808)
80 391 Loss: 0.025 | Acc: 99.961% (10364/10368)
100 391 Loss: 0.025 | Acc: 99.961% (12923/12928)
120 391 Loss: 0.025 | Acc: 99.955% (15481/15488)
140 391 Loss: 0.025 | Acc: 99.950% (18039/18048)
160 391 Loss: 0.025 | Acc: 99.951% (20598/20608)
180 391 Loss: 0.026 | Acc: 99.948% (23156/23168)
200 391 Loss: 0.026 | Acc: 99.953% (25716/25728)
220 391 Loss: 0.026 | Acc: 99.951% (28274/28288)
240 391 Loss: 0.026 | Acc: 99.948% (30832/30848)
260 391 Loss: 0.026 | Acc: 99.949% (33391/33408)
280 391 Loss: 0.026 | Acc: 99.950% (35950/35968)
300 391 Loss: 0.026 | Acc: 99.953% (38510/38528)
320 391 Loss: 0.026 | Acc: 99.956% (41070/41088)
340 391 Loss: 0.026 | Acc: 99.959% (43630/43648)
360 391 Loss: 0.026 | Acc: 99.961% (46190/46208)
380 391 Loss: 0.026 | Acc: 99.961% (48749/48768)
0 1000 Loss: 1.908 | Acc: 50.000% (5/10)
20 1000 Loss: 0.898 | Acc: 76.190% (160/210)
40 1000 Loss: 0.851 | Acc: 77.561% (318/410)
60 1000 Loss: 0.975 | Acc: 75.574% (461/610)
80 1000 Loss: 0.929 | Acc: 77.037% (624/810)
100 1000 Loss: 0.992 | Acc: 75.347% (761/1010)
120 1000 Loss: 0.979 | Acc: 75.785% (917/1210)
140 1000 Loss: 0.967 | Acc: 76.241% (1075/1410)
160 1000 Loss: 0.985 | Acc: 76.398% (1230/1610)
180 1000 Loss: 1.005 | Acc: 75.635% (1369/1810)
200 1000 Loss: 0.984 | Acc: 76.070% (1529/2010)
220 1000 Loss: 0.988 | Acc: 75.656% (1672/2210)
240 1000 Loss: 0.998 | Acc: 75.270% (1814/2410)
260 1000 Loss: 0.981 | Acc: 75.594% (1973/2610)
280 1000 Loss: 0.989 | Acc: 75.516% (2122/2810)
300 1000 Loss: 1.001 | Acc: 75.183% (2263/3010)
320 1000 Loss: 1.004 | Acc: 75.109% (2411/3210)
340 1000 Loss: 1.010 | Acc: 74.927% (2555/3410)
360 1000 Loss: 1.016 | Acc: 74.820% (2701/3610)
380 1000 Loss: 1.006 | Acc: 75.013% (2858/3810)
400 1000 Loss: 1.002 | Acc: 75.112% (3012/4010)
420 1000 Loss: 1.002 | Acc: 75.083% (3161/4210)
440 1000 Loss: 0.999 | Acc: 75.193% (3316/4410)
460 1000 Loss: 1.002 | Acc: 75.206% (3467/4610)
480 1000 Loss: 1.000 | Acc: 75.322% (3623/4810)
500 1000 Loss: 0.999 | Acc: 75.269% (3771/5010)
520 1000 Loss: 0.997 | Acc: 75.221% (3919/5210)
540 1000 Loss: 0.993 | Acc: 75.379% (4078/5410)
560 1000 Loss: 0.988 | Acc: 75.455% (4233/5610)
580 1000 Loss: 0.989 | Acc: 75.559% (4390/5810)
600 1000 Loss: 0.991 | Acc: 75.557% (4541/6010)
620 1000 Loss: 0.996 | Acc: 75.378% (4681/6210)
640 1000 Loss: 0.990 | Acc: 75.569% (4844/6410)
660 1000 Loss: 0.996 | Acc: 75.446% (4987/6610)
680 1000 Loss: 0.993 | Acc: 75.521% (5143/6810)
700 1000 Loss: 0.989 | Acc: 75.692% (5306/7010)
720 1000 Loss: 0.990 | Acc: 75.756% (5462/7210)
740 1000 Loss: 0.990 | Acc: 75.709% (5610/7410)
760 1000 Loss: 0.989 | Acc: 75.729% (5763/7610)
780 1000 Loss: 0.993 | Acc: 75.698% (5912/7810)
800 1000 Loss: 0.998 | Acc: 75.630% (6058/8010)
820 1000 Loss: 1.000 | Acc: 75.615% (6208/8210)
840 1000 Loss: 0.998 | Acc: 75.589% (6357/8410)
860 1000 Loss: 0.991 | Acc: 75.761% (6523/8610)
880 1000 Loss: 0.991 | Acc: 75.721% (6671/8810)
900 1000 Loss: 0.990 | Acc: 75.738% (6824/9010)
920 1000 Loss: 0.993 | Acc: 75.700% (6972/9210)
940 1000 Loss: 0.990 | Acc: 75.781% (7131/9410)
960 1000 Loss: 0.992 | Acc: 75.817% (7286/9610)
980 1000 Loss: 0.989 | Acc: 75.892% (7445/9810)

Epoch: 261
0 391 Loss: 0.018 | Acc: 100.000% (128/128)
20 391 Loss: 0.025 | Acc: 99.926% (2686/2688)
40 391 Loss: 0.025 | Acc: 99.943% (5245/5248)
60 391 Loss: 0.026 | Acc: 99.949% (7804/7808)
80 391 Loss: 0.025 | Acc: 99.961% (10364/10368)
100 391 Loss: 0.025 | Acc: 99.969% (12924/12928)
120 391 Loss: 0.025 | Acc: 99.961% (15482/15488)
140 391 Loss: 0.025 | Acc: 99.961% (18041/18048)
160 391 Loss: 0.025 | Acc: 99.961% (20600/20608)
180 391 Loss: 0.025 | Acc: 99.961% (23159/23168)
200 391 Loss: 0.025 | Acc: 99.965% (25719/25728)
220 391 Loss: 0.025 | Acc: 99.965% (28278/28288)
240 391 Loss: 0.025 | Acc: 99.964% (30837/30848)
260 391 Loss: 0.026 | Acc: 99.964% (33396/33408)
280 391 Loss: 0.026 | Acc: 99.964% (35955/35968)
300 391 Loss: 0.026 | Acc: 99.958% (38512/38528)
320 391 Loss: 0.026 | Acc: 99.959% (41071/41088)
340 391 Loss: 0.026 | Acc: 99.961% (43631/43648)
360 391 Loss: 0.026 | Acc: 99.963% (46191/46208)
380 391 Loss: 0.026 | Acc: 99.965% (48751/48768)
0 1000 Loss: 1.985 | Acc: 50.000% (5/10)
20 1000 Loss: 0.920 | Acc: 77.143% (162/210)
40 1000 Loss: 0.859 | Acc: 78.780% (323/410)
60 1000 Loss: 0.982 | Acc: 76.557% (467/610)
80 1000 Loss: 0.935 | Acc: 77.778% (630/810)
100 1000 Loss: 0.994 | Acc: 76.040% (768/1010)
120 1000 Loss: 0.982 | Acc: 76.281% (923/1210)
140 1000 Loss: 0.970 | Acc: 76.525% (1079/1410)
160 1000 Loss: 0.986 | Acc: 76.460% (1231/1610)
180 1000 Loss: 1.004 | Acc: 75.691% (1370/1810)
200 1000 Loss: 0.985 | Acc: 76.070% (1529/2010)
220 1000 Loss: 0.989 | Acc: 75.747% (1674/2210)
240 1000 Loss: 1.000 | Acc: 75.311% (1815/2410)
260 1000 Loss: 0.984 | Acc: 75.556% (1972/2610)
280 1000 Loss: 0.992 | Acc: 75.409% (2119/2810)
300 1000 Loss: 1.004 | Acc: 75.017% (2258/3010)
320 1000 Loss: 1.006 | Acc: 74.829% (2402/3210)
340 1000 Loss: 1.013 | Acc: 74.692% (2547/3410)
360 1000 Loss: 1.019 | Acc: 74.626% (2694/3610)
380 1000 Loss: 1.009 | Acc: 74.751% (2848/3810)
400 1000 Loss: 1.005 | Acc: 74.963% (3006/4010)
420 1000 Loss: 1.005 | Acc: 74.917% (3154/4210)
440 1000 Loss: 1.002 | Acc: 74.989% (3307/4410)
460 1000 Loss: 1.005 | Acc: 75.011% (3458/4610)
480 1000 Loss: 1.003 | Acc: 75.156% (3615/4810)
500 1000 Loss: 1.002 | Acc: 75.110% (3763/5010)
520 1000 Loss: 1.000 | Acc: 75.067% (3911/5210)
540 1000 Loss: 0.996 | Acc: 75.231% (4070/5410)
560 1000 Loss: 0.991 | Acc: 75.330% (4226/5610)
580 1000 Loss: 0.992 | Acc: 75.422% (4382/5810)
600 1000 Loss: 0.994 | Acc: 75.408% (4532/6010)
620 1000 Loss: 0.999 | Acc: 75.233% (4672/6210)
640 1000 Loss: 0.993 | Acc: 75.445% (4836/6410)
660 1000 Loss: 0.999 | Acc: 75.325% (4979/6610)
680 1000 Loss: 0.996 | Acc: 75.404% (5135/6810)
700 1000 Loss: 0.992 | Acc: 75.592% (5299/7010)
720 1000 Loss: 0.992 | Acc: 75.617% (5452/7210)
740 1000 Loss: 0.993 | Acc: 75.506% (5595/7410)
760 1000 Loss: 0.991 | Acc: 75.545% (5749/7610)
780 1000 Loss: 0.995 | Acc: 75.531% (5899/7810)
800 1000 Loss: 1.001 | Acc: 75.468% (6045/8010)
820 1000 Loss: 1.002 | Acc: 75.481% (6197/8210)
840 1000 Loss: 1.001 | Acc: 75.446% (6345/8410)
860 1000 Loss: 0.994 | Acc: 75.621% (6511/8610)
880 1000 Loss: 0.993 | Acc: 75.573% (6658/8810)
900 1000 Loss: 0.992 | Acc: 75.572% (6809/9010)
920 1000 Loss: 0.996 | Acc: 75.516% (6955/9210)
940 1000 Loss: 0.993 | Acc: 75.579% (7112/9410)
960 1000 Loss: 0.994 | Acc: 75.619% (7267/9610)
980 1000 Loss: 0.992 | Acc: 75.698% (7426/9810)

Epoch: 262
0 391 Loss: 0.032 | Acc: 100.000% (128/128)
20 391 Loss: 0.025 | Acc: 99.888% (2685/2688)
40 391 Loss: 0.026 | Acc: 99.943% (5245/5248)
60 391 Loss: 0.026 | Acc: 99.936% (7803/7808)
80 391 Loss: 0.026 | Acc: 99.952% (10363/10368)
100 391 Loss: 0.026 | Acc: 99.961% (12923/12928)
120 391 Loss: 0.026 | Acc: 99.968% (15483/15488)
140 391 Loss: 0.026 | Acc: 99.961% (18041/18048)
160 391 Loss: 0.026 | Acc: 99.961% (20600/20608)
180 391 Loss: 0.026 | Acc: 99.961% (23159/23168)
200 391 Loss: 0.026 | Acc: 99.961% (25718/25728)
220 391 Loss: 0.026 | Acc: 99.965% (28278/28288)
240 391 Loss: 0.026 | Acc: 99.964% (30837/30848)
260 391 Loss: 0.026 | Acc: 99.964% (33396/33408)
280 391 Loss: 0.026 | Acc: 99.967% (35956/35968)
300 391 Loss: 0.026 | Acc: 99.964% (38514/38528)
320 391 Loss: 0.026 | Acc: 99.966% (41074/41088)
340 391 Loss: 0.026 | Acc: 99.966% (43633/43648)
360 391 Loss: 0.026 | Acc: 99.968% (46193/46208)
380 391 Loss: 0.026 | Acc: 99.967% (48752/48768)
0 1000 Loss: 2.036 | Acc: 30.000% (3/10)
20 1000 Loss: 0.917 | Acc: 76.190% (160/210)
40 1000 Loss: 0.860 | Acc: 78.049% (320/410)
60 1000 Loss: 0.983 | Acc: 75.574% (461/610)
80 1000 Loss: 0.933 | Acc: 76.914% (623/810)
100 1000 Loss: 0.993 | Acc: 75.248% (760/1010)
120 1000 Loss: 0.980 | Acc: 75.702% (916/1210)
140 1000 Loss: 0.968 | Acc: 76.028% (1072/1410)
160 1000 Loss: 0.985 | Acc: 76.211% (1227/1610)
180 1000 Loss: 1.006 | Acc: 75.635% (1369/1810)
200 1000 Loss: 0.986 | Acc: 76.119% (1530/2010)
220 1000 Loss: 0.990 | Acc: 75.792% (1675/2210)
240 1000 Loss: 1.000 | Acc: 75.394% (1817/2410)
260 1000 Loss: 0.983 | Acc: 75.709% (1976/2610)
280 1000 Loss: 0.992 | Acc: 75.587% (2124/2810)
300 1000 Loss: 1.002 | Acc: 75.349% (2268/3010)
320 1000 Loss: 1.005 | Acc: 75.171% (2413/3210)
340 1000 Loss: 1.012 | Acc: 75.015% (2558/3410)
360 1000 Loss: 1.018 | Acc: 74.931% (2705/3610)
380 1000 Loss: 1.008 | Acc: 75.066% (2860/3810)
400 1000 Loss: 1.005 | Acc: 75.262% (3018/4010)
420 1000 Loss: 1.004 | Acc: 75.202% (3166/4210)
440 1000 Loss: 1.001 | Acc: 75.261% (3319/4410)
460 1000 Loss: 1.004 | Acc: 75.293% (3471/4610)
480 1000 Loss: 1.002 | Acc: 75.385% (3626/4810)
500 1000 Loss: 1.001 | Acc: 75.329% (3774/5010)
520 1000 Loss: 0.999 | Acc: 75.298% (3923/5210)
540 1000 Loss: 0.995 | Acc: 75.416% (4080/5410)
560 1000 Loss: 0.991 | Acc: 75.508% (4236/5610)
580 1000 Loss: 0.991 | Acc: 75.628% (4394/5810)
600 1000 Loss: 0.993 | Acc: 75.607% (4544/6010)
620 1000 Loss: 0.998 | Acc: 75.395% (4682/6210)
640 1000 Loss: 0.992 | Acc: 75.601% (4846/6410)
660 1000 Loss: 0.998 | Acc: 75.461% (4988/6610)
680 1000 Loss: 0.995 | Acc: 75.565% (5146/6810)
700 1000 Loss: 0.992 | Acc: 75.749% (5310/7010)
720 1000 Loss: 0.992 | Acc: 75.798% (5465/7210)
740 1000 Loss: 0.992 | Acc: 75.709% (5610/7410)
760 1000 Loss: 0.990 | Acc: 75.742% (5764/7610)
780 1000 Loss: 0.995 | Acc: 75.749% (5916/7810)
800 1000 Loss: 1.000 | Acc: 75.643% (6059/8010)
820 1000 Loss: 1.002 | Acc: 75.615% (6208/8210)
840 1000 Loss: 1.000 | Acc: 75.589% (6357/8410)
860 1000 Loss: 0.993 | Acc: 75.772% (6524/8610)
880 1000 Loss: 0.992 | Acc: 75.732% (6672/8810)
900 1000 Loss: 0.992 | Acc: 75.716% (6822/9010)
920 1000 Loss: 0.995 | Acc: 75.657% (6968/9210)
940 1000 Loss: 0.992 | Acc: 75.749% (7128/9410)
960 1000 Loss: 0.994 | Acc: 75.786% (7283/9610)
980 1000 Loss: 0.991 | Acc: 75.872% (7443/9810)

Epoch: 263
0 391 Loss: 0.031 | Acc: 100.000% (128/128)
20 391 Loss: 0.026 | Acc: 100.000% (2688/2688)
40 391 Loss: 0.027 | Acc: 99.981% (5247/5248)
60 391 Loss: 0.027 | Acc: 99.974% (7806/7808)
80 391 Loss: 0.027 | Acc: 99.961% (10364/10368)
100 391 Loss: 0.027 | Acc: 99.969% (12924/12928)
120 391 Loss: 0.027 | Acc: 99.974% (15484/15488)
140 391 Loss: 0.027 | Acc: 99.978% (18044/18048)
160 391 Loss: 0.027 | Acc: 99.971% (20602/20608)
180 391 Loss: 0.027 | Acc: 99.974% (23162/23168)
200 391 Loss: 0.027 | Acc: 99.977% (25722/25728)
220 391 Loss: 0.027 | Acc: 99.975% (28281/28288)
240 391 Loss: 0.027 | Acc: 99.974% (30840/30848)
260 391 Loss: 0.027 | Acc: 99.976% (33400/33408)
280 391 Loss: 0.027 | Acc: 99.978% (35960/35968)
300 391 Loss: 0.027 | Acc: 99.974% (38518/38528)
320 391 Loss: 0.027 | Acc: 99.973% (41077/41088)
340 391 Loss: 0.027 | Acc: 99.975% (43637/43648)
360 391 Loss: 0.027 | Acc: 99.976% (46197/46208)
380 391 Loss: 0.027 | Acc: 99.973% (48755/48768)
0 1000 Loss: 2.008 | Acc: 40.000% (4/10)
20 1000 Loss: 0.913 | Acc: 77.619% (163/210)
40 1000 Loss: 0.863 | Acc: 78.537% (322/410)
60 1000 Loss: 0.990 | Acc: 75.902% (463/610)
80 1000 Loss: 0.941 | Acc: 77.407% (627/810)
100 1000 Loss: 1.000 | Acc: 75.545% (763/1010)
120 1000 Loss: 0.986 | Acc: 76.198% (922/1210)
140 1000 Loss: 0.973 | Acc: 76.383% (1077/1410)
160 1000 Loss: 0.990 | Acc: 76.335% (1229/1610)
180 1000 Loss: 1.009 | Acc: 75.746% (1371/1810)
200 1000 Loss: 0.989 | Acc: 76.070% (1529/2010)
220 1000 Loss: 0.993 | Acc: 75.747% (1674/2210)
240 1000 Loss: 1.004 | Acc: 75.436% (1818/2410)
260 1000 Loss: 0.986 | Acc: 75.785% (1978/2610)
280 1000 Loss: 0.994 | Acc: 75.730% (2128/2810)
300 1000 Loss: 1.004 | Acc: 75.382% (2269/3010)
320 1000 Loss: 1.007 | Acc: 75.234% (2415/3210)
340 1000 Loss: 1.013 | Acc: 75.044% (2559/3410)
360 1000 Loss: 1.018 | Acc: 74.875% (2703/3610)
380 1000 Loss: 1.008 | Acc: 74.987% (2857/3810)
400 1000 Loss: 1.005 | Acc: 75.212% (3016/4010)
420 1000 Loss: 1.005 | Acc: 75.154% (3164/4210)
440 1000 Loss: 1.001 | Acc: 75.215% (3317/4410)
460 1000 Loss: 1.005 | Acc: 75.206% (3467/4610)
480 1000 Loss: 1.002 | Acc: 75.343% (3624/4810)
500 1000 Loss: 1.002 | Acc: 75.329% (3774/5010)
520 1000 Loss: 1.000 | Acc: 75.278% (3922/5210)
540 1000 Loss: 0.996 | Acc: 75.397% (4079/5410)
560 1000 Loss: 0.991 | Acc: 75.508% (4236/5610)
580 1000 Loss: 0.991 | Acc: 75.594% (4392/5810)
600 1000 Loss: 0.994 | Acc: 75.574% (4542/6010)
620 1000 Loss: 0.999 | Acc: 75.378% (4681/6210)
640 1000 Loss: 0.993 | Acc: 75.585% (4845/6410)
660 1000 Loss: 0.999 | Acc: 75.461% (4988/6610)
680 1000 Loss: 0.997 | Acc: 75.507% (5142/6810)
700 1000 Loss: 0.993 | Acc: 75.663% (5304/7010)
720 1000 Loss: 0.993 | Acc: 75.700% (5458/7210)
740 1000 Loss: 0.994 | Acc: 75.614% (5603/7410)
760 1000 Loss: 0.992 | Acc: 75.650% (5757/7610)
780 1000 Loss: 0.996 | Acc: 75.647% (5908/7810)
800 1000 Loss: 1.001 | Acc: 75.581% (6054/8010)
820 1000 Loss: 1.003 | Acc: 75.554% (6203/8210)
840 1000 Loss: 1.002 | Acc: 75.529% (6352/8410)
860 1000 Loss: 0.995 | Acc: 75.703% (6518/8610)
880 1000 Loss: 0.994 | Acc: 75.653% (6665/8810)
900 1000 Loss: 0.993 | Acc: 75.683% (6819/9010)
920 1000 Loss: 0.997 | Acc: 75.613% (6964/9210)
940 1000 Loss: 0.993 | Acc: 75.696% (7123/9410)
960 1000 Loss: 0.995 | Acc: 75.744% (7279/9610)
980 1000 Loss: 0.992 | Acc: 75.831% (7439/9810)

Epoch: 264
0 391 Loss: 0.017 | Acc: 100.000% (128/128)
20 391 Loss: 0.027 | Acc: 99.963% (2687/2688)
40 391 Loss: 0.027 | Acc: 99.962% (5246/5248)
60 391 Loss: 0.025 | Acc: 99.974% (7806/7808)
80 391 Loss: 0.025 | Acc: 99.981% (10366/10368)
100 391 Loss: 0.025 | Acc: 99.977% (12925/12928)
120 391 Loss: 0.025 | Acc: 99.961% (15482/15488)
140 391 Loss: 0.026 | Acc: 99.961% (18041/18048)
160 391 Loss: 0.025 | Acc: 99.966% (20601/20608)
180 391 Loss: 0.025 | Acc: 99.970% (23161/23168)
200 391 Loss: 0.025 | Acc: 99.965% (25719/25728)
220 391 Loss: 0.025 | Acc: 99.968% (28279/28288)
240 391 Loss: 0.025 | Acc: 99.964% (30837/30848)
260 391 Loss: 0.025 | Acc: 99.964% (33396/33408)
280 391 Loss: 0.025 | Acc: 99.961% (35954/35968)
300 391 Loss: 0.025 | Acc: 99.958% (38512/38528)
320 391 Loss: 0.025 | Acc: 99.956% (41070/41088)
340 391 Loss: 0.025 | Acc: 99.956% (43629/43648)
360 391 Loss: 0.025 | Acc: 99.955% (46187/46208)
380 391 Loss: 0.025 | Acc: 99.957% (48747/48768)
0 1000 Loss: 1.928 | Acc: 50.000% (5/10)
20 1000 Loss: 0.907 | Acc: 76.667% (161/210)
40 1000 Loss: 0.855 | Acc: 78.049% (320/410)
60 1000 Loss: 0.980 | Acc: 75.738% (462/610)
80 1000 Loss: 0.931 | Acc: 77.160% (625/810)
100 1000 Loss: 0.991 | Acc: 75.743% (765/1010)
120 1000 Loss: 0.980 | Acc: 75.950% (919/1210)
140 1000 Loss: 0.967 | Acc: 76.312% (1076/1410)
160 1000 Loss: 0.983 | Acc: 76.460% (1231/1610)
180 1000 Loss: 1.003 | Acc: 75.746% (1371/1810)
200 1000 Loss: 0.984 | Acc: 76.119% (1530/2010)
220 1000 Loss: 0.986 | Acc: 75.747% (1674/2210)
240 1000 Loss: 0.996 | Acc: 75.270% (1814/2410)
260 1000 Loss: 0.979 | Acc: 75.556% (1972/2610)
280 1000 Loss: 0.987 | Acc: 75.480% (2121/2810)
300 1000 Loss: 1.000 | Acc: 75.149% (2262/3010)
320 1000 Loss: 1.002 | Acc: 75.016% (2408/3210)
340 1000 Loss: 1.009 | Acc: 74.839% (2552/3410)
360 1000 Loss: 1.015 | Acc: 74.765% (2699/3610)
380 1000 Loss: 1.005 | Acc: 74.882% (2853/3810)
400 1000 Loss: 1.003 | Acc: 75.062% (3010/4010)
420 1000 Loss: 1.002 | Acc: 74.988% (3157/4210)
440 1000 Loss: 0.999 | Acc: 75.079% (3311/4410)
460 1000 Loss: 1.001 | Acc: 75.076% (3461/4610)
480 1000 Loss: 0.999 | Acc: 75.177% (3616/4810)
500 1000 Loss: 0.999 | Acc: 75.190% (3767/5010)
520 1000 Loss: 0.997 | Acc: 75.125% (3914/5210)
540 1000 Loss: 0.993 | Acc: 75.250% (4071/5410)
560 1000 Loss: 0.989 | Acc: 75.348% (4227/5610)
580 1000 Loss: 0.989 | Acc: 75.456% (4384/5810)
600 1000 Loss: 0.991 | Acc: 75.424% (4533/6010)
620 1000 Loss: 0.996 | Acc: 75.217% (4671/6210)
640 1000 Loss: 0.991 | Acc: 75.413% (4834/6410)
660 1000 Loss: 0.997 | Acc: 75.310% (4978/6610)
680 1000 Loss: 0.994 | Acc: 75.419% (5136/6810)
700 1000 Loss: 0.990 | Acc: 75.606% (5300/7010)
720 1000 Loss: 0.991 | Acc: 75.659% (5455/7210)
740 1000 Loss: 0.991 | Acc: 75.587% (5601/7410)
760 1000 Loss: 0.989 | Acc: 75.611% (5754/7610)
780 1000 Loss: 0.994 | Acc: 75.570% (5902/7810)
800 1000 Loss: 0.999 | Acc: 75.506% (6048/8010)
820 1000 Loss: 1.001 | Acc: 75.505% (6199/8210)
840 1000 Loss: 0.999 | Acc: 75.482% (6348/8410)
860 1000 Loss: 0.992 | Acc: 75.668% (6515/8610)
880 1000 Loss: 0.991 | Acc: 75.607% (6661/8810)
900 1000 Loss: 0.991 | Acc: 75.616% (6813/9010)
920 1000 Loss: 0.994 | Acc: 75.570% (6960/9210)
940 1000 Loss: 0.991 | Acc: 75.654% (7119/9410)
960 1000 Loss: 0.993 | Acc: 75.692% (7274/9610)
980 1000 Loss: 0.990 | Acc: 75.759% (7432/9810)

Epoch: 265
0 391 Loss: 0.024 | Acc: 100.000% (128/128)
20 391 Loss: 0.025 | Acc: 99.963% (2687/2688)
40 391 Loss: 0.026 | Acc: 99.924% (5244/5248)
60 391 Loss: 0.026 | Acc: 99.949% (7804/7808)
80 391 Loss: 0.026 | Acc: 99.952% (10363/10368)
100 391 Loss: 0.027 | Acc: 99.946% (12921/12928)
120 391 Loss: 0.027 | Acc: 99.948% (15480/15488)
140 391 Loss: 0.026 | Acc: 99.956% (18040/18048)
160 391 Loss: 0.026 | Acc: 99.951% (20598/20608)
180 391 Loss: 0.026 | Acc: 99.953% (23157/23168)
200 391 Loss: 0.026 | Acc: 99.957% (25717/25728)
220 391 Loss: 0.026 | Acc: 99.958% (28276/28288)
240 391 Loss: 0.026 | Acc: 99.961% (30836/30848)
260 391 Loss: 0.026 | Acc: 99.961% (33395/33408)
280 391 Loss: 0.026 | Acc: 99.964% (35955/35968)
300 391 Loss: 0.026 | Acc: 99.964% (38514/38528)
320 391 Loss: 0.026 | Acc: 99.966% (41074/41088)
340 391 Loss: 0.026 | Acc: 99.968% (43634/43648)
360 391 Loss: 0.026 | Acc: 99.957% (46188/46208)
380 391 Loss: 0.026 | Acc: 99.955% (48746/48768)
0 1000 Loss: 2.001 | Acc: 40.000% (4/10)
20 1000 Loss: 0.923 | Acc: 76.667% (161/210)
40 1000 Loss: 0.866 | Acc: 78.049% (320/410)
60 1000 Loss: 0.985 | Acc: 75.738% (462/610)
80 1000 Loss: 0.935 | Acc: 77.160% (625/810)
100 1000 Loss: 0.991 | Acc: 75.842% (766/1010)
120 1000 Loss: 0.979 | Acc: 76.198% (922/1210)
140 1000 Loss: 0.966 | Acc: 76.525% (1079/1410)
160 1000 Loss: 0.983 | Acc: 76.584% (1233/1610)
180 1000 Loss: 1.002 | Acc: 75.856% (1373/1810)
200 1000 Loss: 0.982 | Acc: 76.169% (1531/2010)
220 1000 Loss: 0.986 | Acc: 75.837% (1676/2210)
240 1000 Loss: 0.997 | Acc: 75.394% (1817/2410)
260 1000 Loss: 0.981 | Acc: 75.709% (1976/2610)
280 1000 Loss: 0.989 | Acc: 75.658% (2126/2810)
300 1000 Loss: 1.000 | Acc: 75.316% (2267/3010)
320 1000 Loss: 1.003 | Acc: 75.140% (2412/3210)
340 1000 Loss: 1.009 | Acc: 74.956% (2556/3410)
360 1000 Loss: 1.015 | Acc: 74.820% (2701/3610)
380 1000 Loss: 1.004 | Acc: 75.013% (2858/3810)
400 1000 Loss: 1.000 | Acc: 75.112% (3012/4010)
420 1000 Loss: 1.000 | Acc: 75.012% (3158/4210)
440 1000 Loss: 0.997 | Acc: 75.102% (3312/4410)
460 1000 Loss: 1.001 | Acc: 75.119% (3463/4610)
480 1000 Loss: 0.999 | Acc: 75.260% (3620/4810)
500 1000 Loss: 0.998 | Acc: 75.230% (3769/5010)
520 1000 Loss: 0.997 | Acc: 75.144% (3915/5210)
540 1000 Loss: 0.992 | Acc: 75.268% (4072/5410)
560 1000 Loss: 0.988 | Acc: 75.383% (4229/5610)
580 1000 Loss: 0.988 | Acc: 75.508% (4387/5810)
600 1000 Loss: 0.989 | Acc: 75.541% (4540/6010)
620 1000 Loss: 0.994 | Acc: 75.346% (4679/6210)
640 1000 Loss: 0.989 | Acc: 75.554% (4843/6410)
660 1000 Loss: 0.995 | Acc: 75.416% (4985/6610)
680 1000 Loss: 0.992 | Acc: 75.492% (5141/6810)
700 1000 Loss: 0.988 | Acc: 75.678% (5305/7010)
720 1000 Loss: 0.988 | Acc: 75.728% (5460/7210)
740 1000 Loss: 0.988 | Acc: 75.641% (5605/7410)
760 1000 Loss: 0.987 | Acc: 75.664% (5758/7610)
780 1000 Loss: 0.991 | Acc: 75.659% (5909/7810)
800 1000 Loss: 0.996 | Acc: 75.581% (6054/8010)
820 1000 Loss: 0.997 | Acc: 75.579% (6205/8210)
840 1000 Loss: 0.996 | Acc: 75.553% (6354/8410)
860 1000 Loss: 0.989 | Acc: 75.726% (6520/8610)
880 1000 Loss: 0.989 | Acc: 75.664% (6666/8810)
900 1000 Loss: 0.988 | Acc: 75.660% (6817/9010)
920 1000 Loss: 0.991 | Acc: 75.613% (6964/9210)
940 1000 Loss: 0.988 | Acc: 75.696% (7123/9410)
960 1000 Loss: 0.990 | Acc: 75.713% (7276/9610)
980 1000 Loss: 0.987 | Acc: 75.800% (7436/9810)

Epoch: 266
0 391 Loss: 0.023 | Acc: 100.000% (128/128)
20 391 Loss: 0.026 | Acc: 99.963% (2687/2688)
40 391 Loss: 0.027 | Acc: 99.981% (5247/5248)
60 391 Loss: 0.027 | Acc: 99.962% (7805/7808)
80 391 Loss: 0.026 | Acc: 99.971% (10365/10368)
100 391 Loss: 0.026 | Acc: 99.977% (12925/12928)
120 391 Loss: 0.026 | Acc: 99.974% (15484/15488)
140 391 Loss: 0.026 | Acc: 99.978% (18044/18048)
160 391 Loss: 0.026 | Acc: 99.981% (20604/20608)
180 391 Loss: 0.026 | Acc: 99.983% (23164/23168)
200 391 Loss: 0.026 | Acc: 99.984% (25724/25728)
220 391 Loss: 0.026 | Acc: 99.986% (28284/28288)
240 391 Loss: 0.027 | Acc: 99.981% (30842/30848)
260 391 Loss: 0.027 | Acc: 99.973% (33399/33408)
280 391 Loss: 0.027 | Acc: 99.969% (35957/35968)
300 391 Loss: 0.027 | Acc: 99.971% (38517/38528)
320 391 Loss: 0.026 | Acc: 99.971% (41076/41088)
340 391 Loss: 0.026 | Acc: 99.970% (43635/43648)
